sample_a,sample_b,pair_type,similarity
杨戴/离婚__chunk001,蓝/伤逝__chunk003,cross,0.813141
杨戴/离婚__chunk001,蓝/在酒楼上__chunk001,cross,0.846368
杨戴/离婚__chunk001,蓝/在酒楼上__chunk002,cross,0.854829
杨戴/离婚__chunk001,蓝/奔月__chunk001,cross,0.900403
杨戴/离婚__chunk001,蓝/奔月__chunk002,cross,0.893176
杨戴/离婚__chunk001,蓝/孤独者__chunk001,cross,0.878150
杨戴/离婚__chunk001,蓝/孤独者__chunk002,cross,0.875698
杨戴/离婚__chunk001,蓝/孤独者__chunk003,cross,0.819871
杨戴/离婚__chunk001,蓝/孤独者__chunk004,cross,0.860191
杨戴/离婚__chunk001,蓝/幸福的家庭__chunk001,cross,0.880364
杨戴/离婚__chunk001,蓝/故乡__chunk001,cross,0.866444
杨戴/离婚__chunk001,蓝/故乡__chunk002,cross,0.846285
杨戴/离婚__chunk001,蓝/明天__chunk001,cross,0.851462
杨戴/离婚__chunk001,蓝/狂人日记__chunk001,cross,0.826576
杨戴/离婚__chunk001,蓝/狂人日记__chunk002,cross,0.864195
杨戴/离婚__chunk001,蓝/社戏__chunk001,cross,0.815913
杨戴/离婚__chunk001,蓝/社戏__chunk002,cross,0.864268
杨戴/离婚__chunk001,蓝/祝福__chunk001,cross,0.839020
杨戴/离婚__chunk001,蓝/祝福__chunk002,cross,0.857172
杨戴/离婚__chunk001,蓝/祝福__chunk003,cross,0.845289
杨戴/离婚__chunk001,蓝/离婚__chunk001,cross,0.909607
杨戴/离婚__chunk001,蓝/离婚__chunk002,cross,0.856481
杨戴/离婚__chunk001,蓝/肥皂__chunk001,cross,0.887882
杨戴/离婚__chunk001,蓝/肥皂__chunk002,cross,0.865315
杨戴/离婚__chunk001,蓝/药__chunk001,cross,0.889380
杨戴/离婚__chunk001,蓝/铸剑__chunk001,cross,0.897176
杨戴/离婚__chunk001,蓝/铸剑__chunk002,cross,0.884672
杨戴/离婚__chunk001,蓝/铸剑__chunk003,cross,0.839697
杨戴/离婚__chunk001,蓝/阿Q正传__chunk001,cross,0.805037
杨戴/离婚__chunk001,蓝/阿Q正传__chunk002,cross,0.804728
杨戴/离婚__chunk001,蓝/阿Q正传__chunk003,cross,0.819636
杨戴/离婚__chunk001,蓝/阿Q正传__chunk004,cross,0.829997
杨戴/离婚__chunk001,蓝/阿Q正传__chunk005,cross,0.812690
杨戴/离婚__chunk001,蓝/阿Q正传__chunk006,cross,0.843621
杨戴/离婚__chunk001,蓝/阿Q正传__chunk007,cross,0.848315
杨戴/离婚__chunk001,蓝/阿Q正传__chunk008,cross,0.861148
杨戴/离婚__chunk001,蓝/风波__chunk001,cross,0.870368
杨戴/离婚__chunk002,杨戴/肥皂__chunk001,same,0.895274
杨戴/离婚__chunk002,杨戴/肥皂__chunk002,same,0.886043
杨戴/离婚__chunk002,杨戴/药__chunk001,same,0.878727
杨戴/离婚__chunk002,杨戴/药__chunk002,same,0.856892
杨戴/离婚__chunk002,杨戴/铸剑__chunk001,same,0.882763
杨戴/离婚__chunk002,杨戴/铸剑__chunk002,same,0.873248
杨戴/离婚__chunk002,杨戴/铸剑__chunk003,same,0.846703
杨戴/离婚__chunk002,杨戴/阿Q正传__chunk001,same,0.783714
杨戴/离婚__chunk002,杨戴/阿Q正传__chunk002,same,0.795298
杨戴/离婚__chunk002,杨戴/阿Q正传__chunk003,same,0.819525
杨戴/离婚__chunk002,杨戴/阿Q正传__chunk004,same,0.822029
杨戴/离婚__chunk002,杨戴/阿Q正传__chunk005,same,0.804839
杨戴/离婚__chunk002,杨戴/阿Q正传__chunk006,same,0.809420
杨戴/离婚__chunk002,杨戴/阿Q正传__chunk007,same,0.799756
杨戴/离婚__chunk002,杨戴/阿Q正传__chunk008,same,0.816410
杨戴/离婚__chunk002,杨戴/阿Q正传__chunk009,same,0.817612
杨戴/离婚__chunk002,杨戴/风波__chunk001,same,0.878903
杨戴/离婚__chunk002,杨戴/风波__chunk002,same,0.906287
杨戴/离婚__chunk002,蓝/伤逝__chunk001,cross,0.821162
杨戴/离婚__chunk002,蓝/伤逝__chunk002,cross,0.853863
杨戴/离婚__chunk002,蓝/伤逝__chunk003,cross,0.830059
杨戴/离婚__chunk002,蓝/在酒楼上__chunk001,cross,0.841305
杨戴/离婚__chunk002,蓝/在酒楼上__chunk002,cross,0.846368
杨戴/离婚__chunk002,蓝/奔月__chunk001,cross,0.876621
杨戴/离婚__chunk002,蓝/奔月__chunk002,cross,0.878668
杨戴/离婚__chunk002,蓝/孤独者__chunk001,cross,0.880442
杨戴/离婚__chunk002,蓝/孤独者__chunk002,cross,0.878634
杨戴/离婚__chunk002,蓝/孤独者__chunk003,cross,0.831967
杨戴/离婚__chunk002,蓝/孤独者__chunk004,cross,0.878576
杨戴/离婚__chunk002,蓝/幸福的家庭__chunk001,cross,0.852842
杨戴/离婚__chunk002,蓝/故乡__chunk001,cross,0.873931
杨戴/离婚__chunk002,蓝/故乡__chunk002,cross,0.839097
杨戴/离婚__chunk002,蓝/明天__chunk001,cross,0.853313
杨戴/离婚__chunk002,蓝/狂人日记__chunk001,cross,0.814709
杨戴/离婚__chunk002,蓝/狂人日记__chunk002,cross,0.888843
杨戴/离婚__chunk002,蓝/社戏__chunk001,cross,0.824518
杨戴/离婚__chunk002,蓝/社戏__chunk002,cross,0.837422
杨戴/离婚__chunk002,蓝/祝福__chunk001,cross,0.855659
杨戴/离婚__chunk002,蓝/祝福__chunk002,cross,0.833502
杨戴/离婚__chunk002,蓝/祝福__chunk003,cross,0.825591
杨戴/离婚__chunk002,蓝/离婚__chunk001,cross,0.858574
杨戴/离婚__chunk002,蓝/离婚__chunk002,cross,0.889565
杨戴/离婚__chunk002,蓝/肥皂__chunk001,cross,0.896161
杨戴/离婚__chunk002,蓝/肥皂__chunk002,cross,0.873990
杨戴/离婚__chunk002,蓝/药__chunk001,cross,0.862697
杨戴/离婚__chunk002,蓝/铸剑__chunk001,cross,0.872375
杨戴/离婚__chunk002,蓝/铸剑__chunk002,cross,0.849441
杨戴/离婚__chunk002,蓝/铸剑__chunk003,cross,0.806418
杨戴/离婚__chunk002,蓝/阿Q正传__chunk001,cross,0.796519
杨戴/离婚__chunk002,蓝/阿Q正传__chunk002,cross,0.797832
杨戴/离婚__chunk002,蓝/阿Q正传__chunk003,cross,0.809697
杨戴/离婚__chunk002,蓝/阿Q正传__chunk004,cross,0.815120
杨戴/离婚__chunk002,蓝/阿Q正传__chunk005,cross,0.788635
杨戴/离婚__chunk002,蓝/阿Q正传__chunk006,cross,0.812224
杨戴/离婚__chunk002,蓝/阿Q正传__chunk007,cross,0.824909
杨戴/离婚__chunk002,蓝/阿Q正传__chunk008,cross,0.824782
杨戴/离婚__chunk002,蓝/风波__chunk001,cross,0.874334
杨戴/肥皂__chunk001,杨戴/肥皂__chunk002,same,0.915059
杨戴/肥皂__chunk001,杨戴/药__chunk001,same,0.881302
杨戴/肥皂__chunk001,杨戴/药__chunk002,same,0.847410
杨戴/肥皂__chunk001,杨戴/铸剑__chunk001,same,0.889373
杨戴/肥皂__chunk001,杨戴/铸剑__chunk002,same,0.840535
杨戴/肥皂__chunk001,杨戴/铸剑__chunk003,same,0.844418
杨戴/肥皂__chunk001,杨戴/阿Q正传__chunk001,same,0.805586
杨戴/肥皂__chunk001,杨戴/阿Q正传__chunk002,same,0.819022
杨戴/肥皂__chunk001,杨戴/阿Q正传__chunk003,same,0.817822
杨戴/肥皂__chunk001,杨戴/阿Q正传__chunk004,same,0.815876
杨戴/肥皂__chunk001,杨戴/阿Q正传__chunk005,same,0.822709
杨戴/肥皂__chunk001,杨戴/阿Q正传__chunk006,same,0.820067
杨戴/肥皂__chunk001,杨戴/阿Q正传__chunk007,same,0.814424
杨戴/肥皂__chunk001,杨戴/阿Q正传__chunk008,same,0.817315
杨戴/肥皂__chunk001,杨戴/阿Q正传__chunk009,same,0.821420
杨戴/肥皂__chunk001,杨戴/风波__chunk001,same,0.895294
杨戴/肥皂__chunk001,杨戴/风波__chunk002,same,0.856193
杨戴/肥皂__chunk001,蓝/伤逝__chunk001,cross,0.822820
杨戴/肥皂__chunk001,蓝/伤逝__chunk002,cross,0.849662
杨戴/肥皂__chunk001,蓝/伤逝__chunk003,cross,0.826152
杨戴/肥皂__chunk001,蓝/在酒楼上__chunk001,cross,0.856069
杨戴/肥皂__chunk001,蓝/在酒楼上__chunk002,cross,0.882777
杨戴/肥皂__chunk001,蓝/奔月__chunk001,cross,0.884131
杨戴/肥皂__chunk001,蓝/奔月__chunk002,cross,0.870074
杨戴/肥皂__chunk001,蓝/孤独者__chunk001,cross,0.867497
杨戴/肥皂__chunk001,蓝/孤独者__chunk002,cross,0.872219
杨戴/肥皂__chunk001,蓝/孤独者__chunk003,cross,0.855370
杨戴/肥皂__chunk001,蓝/孤独者__chunk004,cross,0.850825
杨戴/肥皂__chunk001,蓝/幸福的家庭__chunk001,cross,0.852104
杨戴/肥皂__chunk001,蓝/故乡__chunk001,cross,0.878970
杨戴/肥皂__chunk001,蓝/故乡__chunk002,cross,0.826645
杨戴/肥皂__chunk001,蓝/明天__chunk001,cross,0.863747
杨戴/肥皂__chunk001,蓝/狂人日记__chunk001,cross,0.834787
杨戴/肥皂__chunk001,蓝/狂人日记__chunk002,cross,0.867988
杨戴/肥皂__chunk001,蓝/社戏__chunk001,cross,0.816596
杨戴/肥皂__chunk001,蓝/社戏__chunk002,cross,0.841926
杨戴/肥皂__chunk001,蓝/祝福__chunk001,cross,0.851590
杨戴/肥皂__chunk001,蓝/祝福__chunk002,cross,0.868829
杨戴/肥皂__chunk001,蓝/祝福__chunk003,cross,0.857771
杨戴/肥皂__chunk001,蓝/离婚__chunk001,cross,0.860350
杨戴/肥皂__chunk001,蓝/离婚__chunk002,cross,0.864451
杨戴/肥皂__chunk001,蓝/肥皂__chunk001,cross,0.933434
杨戴/肥皂__chunk001,蓝/肥皂__chunk002,cross,0.869610
杨戴/肥皂__chunk001,蓝/药__chunk001,cross,0.864037
杨戴/肥皂__chunk001,蓝/铸剑__chunk001,cross,0.885035
杨戴/肥皂__chunk001,蓝/铸剑__chunk002,cross,0.821586
杨戴/肥皂__chunk001,蓝/铸剑__chunk003,cross,0.789753
杨戴/肥皂__chunk001,蓝/阿Q正传__chunk001,cross,0.794796
杨戴/肥皂__chunk001,蓝/阿Q正传__chunk002,cross,0.801216
杨戴/肥皂__chunk001,蓝/阿Q正传__chunk003,cross,0.795225
杨戴/肥皂__chunk001,蓝/阿Q正传__chunk004,cross,0.811497
杨戴/肥皂__chunk001,蓝/阿Q正传__chunk005,cross,0.779177
杨戴/肥皂__chunk001,蓝/阿Q正传__chunk006,cross,0.813414
杨戴/肥皂__chunk001,蓝/阿Q正传__chunk007,cross,0.825798
杨戴/肥皂__chunk001,蓝/阿Q正传__chunk008,cross,0.837737
杨戴/肥皂__chunk001,蓝/风波__chunk001,cross,0.861333
杨戴/肥皂__chunk002,杨戴/药__chunk001,same,0.894770
杨戴/肥皂__chunk002,杨戴/药__chunk002,same,0.872331
杨戴/肥皂__chunk002,杨戴/铸剑__chunk001,same,0.930205
杨戴/肥皂__chunk002,杨戴/铸剑__chunk002,same,0.897022
杨戴/肥皂__chunk002,杨戴/铸剑__chunk003,same,0.892117
杨戴/肥皂__chunk002,杨戴/阿Q正传__chunk001,same,0.807577
杨戴/肥皂__chunk002,杨戴/阿Q正传__chunk002,same,0.815384
杨戴/肥皂__chunk002,杨戴/阿Q正传__chunk003,same,0.821285
杨戴/肥皂__chunk002,杨戴/阿Q正传__chunk004,same,0.811632
杨戴/肥皂__chunk002,杨戴/阿Q正传__chunk005,same,0.824588
杨戴/肥皂__chunk002,杨戴/阿Q正传__chunk006,same,0.816833
杨戴/肥皂__chunk002,杨戴/阿Q正传__chunk007,same,0.826606
杨戴/肥皂__chunk002,杨戴/阿Q正传__chunk008,same,0.825416
杨戴/肥皂__chunk002,杨戴/阿Q正传__chunk009,same,0.817198
杨戴/肥皂__chunk002,杨戴/风波__chunk001,same,0.908777
杨戴/肥皂__chunk002,杨戴/风波__chunk002,same,0.882430
杨戴/肥皂__chunk002,蓝/伤逝__chunk001,cross,0.818760
杨戴/肥皂__chunk002,蓝/伤逝__chunk002,cross,0.844838
杨戴/肥皂__chunk002,蓝/伤逝__chunk003,cross,0.813455
杨戴/肥皂__chunk002,蓝/在酒楼上__chunk001,cross,0.843210
杨戴/肥皂__chunk002,蓝/在酒楼上__chunk002,cross,0.824430
杨戴/肥皂__chunk002,蓝/奔月__chunk001,cross,0.921157
杨戴/肥皂__chunk002,蓝/奔月__chunk002,cross,0.902053
杨戴/肥皂__chunk002,蓝/孤独者__chunk001,cross,0.857518
杨戴/肥皂__chunk002,蓝/孤独者__chunk002,cross,0.877417
杨戴/肥皂__chunk002,蓝/孤独者__chunk003,cross,0.806168
杨戴/肥皂__chunk002,蓝/孤独者__chunk004,cross,0.857475
杨戴/肥皂__chunk002,蓝/幸福的家庭__chunk001,cross,0.890692
杨戴/肥皂__chunk002,蓝/故乡__chunk001,cross,0.874939
杨戴/肥皂__chunk002,蓝/故乡__chunk002,cross,0.834629
杨戴/肥皂__chunk002,蓝/明天__chunk001,cross,0.871283
杨戴/肥皂__chunk002,蓝/狂人日记__chunk001,cross,0.827252
杨戴/肥皂__chunk002,蓝/狂人日记__chunk002,cross,0.844069
杨戴/肥皂__chunk002,蓝/社戏__chunk001,cross,0.838560
杨戴/肥皂__chunk002,蓝/社戏__chunk002,cross,0.871777
杨戴/肥皂__chunk002,蓝/祝福__chunk001,cross,0.850037
杨戴/肥皂__chunk002,蓝/祝福__chunk002,cross,0.851054
杨戴/肥皂__chunk002,蓝/祝福__chunk003,cross,0.835324
杨戴/肥皂__chunk002,蓝/离婚__chunk001,cross,0.908095
杨戴/肥皂__chunk002,蓝/离婚__chunk002,cross,0.843592
杨戴/肥皂__chunk002,蓝/肥皂__chunk001,cross,0.902955
杨戴/肥皂__chunk002,蓝/肥皂__chunk002,cross,0.911256
杨戴/肥皂__chunk002,蓝/药__chunk001,cross,0.890937
杨戴/肥皂__chunk002,蓝/铸剑__chunk001,cross,0.916064
杨戴/肥皂__chunk002,蓝/铸剑__chunk002,cross,0.871062
杨戴/肥皂__chunk002,蓝/铸剑__chunk003,cross,0.851673
杨戴/肥皂__chunk002,蓝/阿Q正传__chunk001,cross,0.819592
杨戴/肥皂__chunk002,蓝/阿Q正传__chunk002,cross,0.789116
杨戴/肥皂__chunk002,蓝/阿Q正传__chunk003,cross,0.803378
杨戴/肥皂__chunk002,蓝/阿Q正传__chunk004,cross,0.833204
杨戴/肥皂__chunk002,蓝/阿Q正传__chunk005,cross,0.807234
杨戴/肥皂__chunk002,蓝/阿Q正传__chunk006,cross,0.835798
杨戴/肥皂__chunk002,蓝/阿Q正传__chunk007,cross,0.854945
杨戴/肥皂__chunk002,蓝/阿Q正传__chunk008,cross,0.854598
杨戴/肥皂__chunk002,蓝/风波__chunk001,cross,0.898323
杨戴/药__chunk001,杨戴/药__chunk002,same,0.863609
杨戴/药__chunk001,杨戴/铸剑__chunk001,same,0.931563
杨戴/药__chunk001,杨戴/铸剑__chunk002,same,0.921468
杨戴/药__chunk001,杨戴/铸剑__chunk003,same,0.905851
杨戴/药__chunk001,杨戴/阿Q正传__chunk001,same,0.810054
杨戴/药__chunk001,杨戴/阿Q正传__chunk002,same,0.841089
杨戴/药__chunk001,杨戴/阿Q正传__chunk003,same,0.854622
杨戴/药__chunk001,杨戴/阿Q正传__chunk004,same,0.850163
杨戴/药__chunk001,杨戴/阿Q正传__chunk005,same,0.856105
杨戴/药__chunk001,杨戴/阿Q正传__chunk006,same,0.831383
杨戴/药__chunk001,杨戴/阿Q正传__chunk007,same,0.861701
杨戴/药__chunk001,杨戴/阿Q正传__chunk008,same,0.851008
杨戴/药__chunk001,杨戴/阿Q正传__chunk009,same,0.862734
杨戴/药__chunk001,杨戴/风波__chunk001,same,0.895761
杨戴/药__chunk001,杨戴/风波__chunk002,same,0.888764
杨戴/药__chunk001,蓝/伤逝__chunk001,cross,0.788880
杨戴/药__chunk001,蓝/伤逝__chunk002,cross,0.839394
杨戴/药__chunk001,蓝/伤逝__chunk003,cross,0.794297
杨戴/药__chunk001,蓝/在酒楼上__chunk001,cross,0.858917
杨戴/药__chunk001,蓝/在酒楼上__chunk002,cross,0.799847
杨戴/药__chunk001,蓝/奔月__chunk001,cross,0.913956
杨戴/药__chunk001,蓝/奔月__chunk002,cross,0.924590
杨戴/药__chunk001,蓝/孤独者__chunk001,cross,0.891674
杨戴/药__chunk001,蓝/孤独者__chunk002,cross,0.874560
杨戴/药__chunk001,蓝/孤独者__chunk003,cross,0.788441
杨戴/药__chunk001,蓝/孤独者__chunk004,cross,0.890924
杨戴/药__chunk001,蓝/幸福的家庭__chunk001,cross,0.888503
杨戴/药__chunk001,蓝/故乡__chunk001,cross,0.865647
杨戴/药__chunk001,蓝/故乡__chunk002,cross,0.842858
杨戴/药__chunk001,蓝/明天__chunk001,cross,0.859417
杨戴/药__chunk001,蓝/狂人日记__chunk001,cross,0.808733
杨戴/药__chunk001,蓝/狂人日记__chunk002,cross,0.856732
杨戴/药__chunk001,蓝/社戏__chunk001,cross,0.806984
杨戴/药__chunk001,蓝/社戏__chunk002,cross,0.883812
杨戴/药__chunk001,蓝/祝福__chunk001,cross,0.821860
杨戴/药__chunk001,蓝/祝福__chunk002,cross,0.810727
杨戴/药__chunk001,蓝/祝福__chunk003,cross,0.820467
杨戴/药__chunk001,蓝/离婚__chunk001,cross,0.891648
杨戴/药__chunk001,蓝/离婚__chunk002,cross,0.860883
杨戴/药__chunk001,蓝/肥皂__chunk001,cross,0.885630
杨戴/药__chunk001,蓝/肥皂__chunk002,cross,0.860695
杨戴/药__chunk001,蓝/药__chunk001,cross,0.942722
杨戴/药__chunk001,蓝/铸剑__chunk001,cross,0.923296
杨戴/药__chunk001,蓝/铸剑__chunk002,cross,0.905849
杨戴/药__chunk001,蓝/铸剑__chunk003,cross,0.861683
杨戴/药__chunk001,蓝/阿Q正传__chunk001,cross,0.804091
杨戴/药__chunk001,蓝/阿Q正传__chunk002,cross,0.824941
杨戴/药__chunk001,蓝/阿Q正传__chunk003,cross,0.839326
杨戴/药__chunk001,蓝/阿Q正传__chunk004,cross,0.841116
杨戴/药__chunk001,蓝/阿Q正传__chunk005,cross,0.831124
杨戴/药__chunk001,蓝/阿Q正传__chunk006,cross,0.841855
杨戴/药__chunk001,蓝/阿Q正传__chunk007,cross,0.864549
杨戴/药__chunk001,蓝/阿Q正传__chunk008,cross,0.875272
杨戴/药__chunk001,蓝/风波__chunk001,cross,0.880280
杨戴/药__chunk002,杨戴/铸剑__chunk001,same,0.860268
杨戴/药__chunk002,杨戴/铸剑__chunk002,same,0.867031
杨戴/药__chunk002,杨戴/铸剑__chunk003,same,0.864176
杨戴/药__chunk002,杨戴/阿Q正传__chunk001,same,0.755106
杨戴/药__chunk002,杨戴/阿Q正传__chunk002,same,0.775175
杨戴/药__chunk002,杨戴/阿Q正传__chunk003,same,0.801868
杨戴/药__chunk002,杨戴/阿Q正传__chunk004,same,0.777800
杨戴/药__chunk002,杨戴/阿Q正传__chunk005,same,0.792656
杨戴/药__chunk002,杨戴/阿Q正传__chunk006,same,0.784168
杨戴/药__chunk002,杨戴/阿Q正传__chunk007,same,0.798773
杨戴/药__chunk002,杨戴/阿Q正传__chunk008,same,0.796467
杨戴/药__chunk002,杨戴/阿Q正传__chunk009,same,0.799306
杨戴/药__chunk002,杨戴/风波__chunk001,same,0.879956
杨戴/药__chunk002,杨戴/风波__chunk002,same,0.896672
杨戴/药__chunk002,蓝/伤逝__chunk001,cross,0.822224
杨戴/药__chunk002,蓝/伤逝__chunk002,cross,0.825882
杨戴/药__chunk002,蓝/伤逝__chunk003,cross,0.819525
杨戴/药__chunk002,蓝/在酒楼上__chunk001,cross,0.819274
杨戴/药__chunk002,蓝/在酒楼上__chunk002,cross,0.778674
杨戴/药__chunk002,蓝/奔月__chunk001,cross,0.879034
杨戴/药__chunk002,蓝/奔月__chunk002,cross,0.879549
杨戴/药__chunk002,蓝/孤独者__chunk001,cross,0.851345
杨戴/药__chunk002,蓝/孤独者__chunk002,cross,0.841043
杨戴/药__chunk002,蓝/孤独者__chunk003,cross,0.777232
杨戴/药__chunk002,蓝/孤独者__chunk004,cross,0.865570
杨戴/药__chunk002,蓝/幸福的家庭__chunk001,cross,0.867160
杨戴/药__chunk002,蓝/故乡__chunk001,cross,0.845676
杨戴/药__chunk002,蓝/故乡__chunk002,cross,0.853795
杨戴/药__chunk002,蓝/明天__chunk001,cross,0.871388
杨戴/药__chunk002,蓝/狂人日记__chunk001,cross,0.800654
杨戴/药__chunk002,蓝/狂人日记__chunk002,cross,0.815901
杨戴/药__chunk002,蓝/社戏__chunk001,cross,0.835636
杨戴/药__chunk002,蓝/社戏__chunk002,cross,0.846008
杨戴/药__chunk002,蓝/祝福__chunk001,cross,0.855465
杨戴/药__chunk002,蓝/祝福__chunk002,cross,0.863184
杨戴/药__chunk002,蓝/祝福__chunk003,cross,0.844852
杨戴/药__chunk002,蓝/离婚__chunk001,cross,0.868166
杨戴/药__chunk002,蓝/离婚__chunk002,cross,0.862872
杨戴/药__chunk002,蓝/肥皂__chunk001,cross,0.867538
杨戴/药__chunk002,蓝/肥皂__chunk002,cross,0.885885
杨戴/药__chunk002,蓝/药__chunk001,cross,0.872172
杨戴/药__chunk002,蓝/铸剑__chunk001,cross,0.870725
杨戴/药__chunk002,蓝/铸剑__chunk002,cross,0.849278
杨戴/药__chunk002,蓝/铸剑__chunk003,cross,0.851848
杨戴/药__chunk002,蓝/阿Q正传__chunk001,cross,0.793589
杨戴/药__chunk002,蓝/阿Q正传__chunk002,cross,0.776777
杨戴/药__chunk002,蓝/阿Q正传__chunk003,cross,0.802204
杨戴/药__chunk002,蓝/阿Q正传__chunk004,cross,0.809589
杨戴/药__chunk002,蓝/阿Q正传__chunk005,cross,0.802211
杨戴/药__chunk002,蓝/阿Q正传__chunk006,cross,0.818478
杨戴/药__chunk002,蓝/阿Q正传__chunk007,cross,0.845801
杨戴/药__chunk002,蓝/阿Q正传__chunk008,cross,0.809457
杨戴/药__chunk002,蓝/风波__chunk001,cross,0.898756
杨戴/铸剑__chunk001,杨戴/铸剑__chunk002,same,0.943534
杨戴/铸剑__chunk001,杨戴/铸剑__chunk003,same,0.927239
杨戴/铸剑__chunk001,杨戴/阿Q正传__chunk001,same,0.822505
杨戴/铸剑__chunk001,杨戴/阿Q正传__chunk002,same,0.842878
杨戴/铸剑__chunk001,杨戴/阿Q正传__chunk003,same,0.844599
杨戴/铸剑__chunk001,杨戴/阿Q正传__chunk004,same,0.847249
杨戴/铸剑__chunk001,杨戴/阿Q正传__chunk005,same,0.852308
杨戴/铸剑__chunk001,杨戴/阿Q正传__chunk006,same,0.833740
杨戴/铸剑__chunk001,杨戴/阿Q正传__chunk007,same,0.853550
杨戴/铸剑__chunk001,杨戴/阿Q正传__chunk008,same,0.850441
杨戴/铸剑__chunk001,杨戴/阿Q正传__chunk009,same,0.862321
杨戴/铸剑__chunk001,杨戴/风波__chunk001,same,0.909696
杨戴/铸剑__chunk001,杨戴/风波__chunk002,same,0.894622
杨戴/铸剑__chunk001,蓝/伤逝__chunk001,cross,0.806173
杨戴/铸剑__chunk001,蓝/伤逝__chunk002,cross,0.850503
杨戴/铸剑__chunk001,蓝/伤逝__chunk003,cross,0.810471
杨戴/铸剑__chunk001,蓝/在酒楼上__chunk001,cross,0.871997
杨戴/铸剑__chunk001,蓝/在酒楼上__chunk002,cross,0.818512
杨戴/铸剑__chunk001,蓝/奔月__chunk001,cross,0.932302
杨戴/铸剑__chunk001,蓝/奔月__chunk002,cross,0.932446
杨戴/铸剑__chunk001,蓝/孤独者__chunk001,cross,0.882165
杨戴/铸剑__chunk001,蓝/孤独者__chunk002,cross,0.899967
杨戴/铸剑__chunk001,蓝/孤独者__chunk003,cross,0.820188
杨戴/铸剑__chunk001,蓝/孤独者__chunk004,cross,0.884032
杨戴/铸剑__chunk001,蓝/幸福的家庭__chunk001,cross,0.895556
杨戴/铸剑__chunk001,蓝/故乡__chunk001,cross,0.880488
杨戴/铸剑__chunk001,蓝/故乡__chunk002,cross,0.847235
杨戴/铸剑__chunk001,蓝/明天__chunk001,cross,0.866332
杨戴/铸剑__chunk001,蓝/狂人日记__chunk001,cross,0.837954
杨戴/铸剑__chunk001,蓝/狂人日记__chunk002,cross,0.866761
杨戴/铸剑__chunk001,蓝/社戏__chunk001,cross,0.832341
杨戴/铸剑__chunk001,蓝/社戏__chunk002,cross,0.888325
杨戴/铸剑__chunk001,蓝/祝福__chunk001,cross,0.843279
杨戴/铸剑__chunk001,蓝/祝福__chunk002,cross,0.821303
杨戴/铸剑__chunk001,蓝/祝福__chunk003,cross,0.834535
杨戴/铸剑__chunk001,蓝/离婚__chunk001,cross,0.920305
杨戴/铸剑__chunk001,蓝/离婚__chunk002,cross,0.851447
杨戴/铸剑__chunk001,蓝/肥皂__chunk001,cross,0.884715
杨戴/铸剑__chunk001,蓝/肥皂__chunk002,cross,0.898440
杨戴/铸剑__chunk001,蓝/药__chunk001,cross,0.935487
杨戴/铸剑__chunk001,蓝/铸剑__chunk001,cross,0.958956
杨戴/铸剑__chunk001,蓝/铸剑__chunk002,cross,0.920294
杨戴/铸剑__chunk001,蓝/铸剑__chunk003,cross,0.878378
杨戴/铸剑__chunk001,蓝/阿Q正传__chunk001,cross,0.822069
杨戴/铸剑__chunk001,蓝/阿Q正传__chunk002,cross,0.809208
杨戴/铸剑__chunk001,蓝/阿Q正传__chunk003,cross,0.821177
杨戴/铸剑__chunk001,蓝/阿Q正传__chunk004,cross,0.846276
杨戴/铸剑__chunk001,蓝/阿Q正传__chunk005,cross,0.821148
杨戴/铸剑__chunk001,蓝/阿Q正传__chunk006,cross,0.838943
杨戴/铸剑__chunk001,蓝/阿Q正传__chunk007,cross,0.879747
杨戴/铸剑__chunk001,蓝/阿Q正传__chunk008,cross,0.870901
杨戴/铸剑__chunk001,蓝/风波__chunk001,cross,0.886521
杨戴/铸剑__chunk002,杨戴/铸剑__chunk003,same,0.930920
杨戴/铸剑__chunk002,杨戴/阿Q正传__chunk001,same,0.814010
杨戴/铸剑__chunk002,杨戴/阿Q正传__chunk002,same,0.838198
杨戴/铸剑__chunk002,杨戴/阿Q正传__chunk003,same,0.844881
杨戴/铸剑__chunk002,杨戴/阿Q正传__chunk004,same,0.840483
杨戴/铸剑__chunk002,杨戴/阿Q正传__chunk005,same,0.854030
杨戴/铸剑__chunk002,杨戴/阿Q正传__chunk006,same,0.824739
杨戴/铸剑__chunk002,杨戴/阿Q正传__chunk007,same,0.857500
杨戴/铸剑__chunk002,杨戴/阿Q正传__chunk008,same,0.844443
杨戴/铸剑__chunk002,杨戴/阿Q正传__chunk009,same,0.869150
杨戴/铸剑__chunk002,杨戴/风波__chunk001,same,0.905818
杨戴/铸剑__chunk002,杨戴/风波__chunk002,same,0.911714
杨戴/铸剑__chunk002,蓝/伤逝__chunk001,cross,0.806681
杨戴/铸剑__chunk002,蓝/伤逝__chunk002,cross,0.845070
杨戴/铸剑__chunk002,蓝/伤逝__chunk003,cross,0.817421
杨戴/铸剑__chunk002,蓝/在酒楼上__chunk001,cross,0.869132
杨戴/铸剑__chunk002,蓝/在酒楼上__chunk002,cross,0.785148
杨戴/铸剑__chunk002,蓝/奔月__chunk001,cross,0.929715
杨戴/铸剑__chunk002,蓝/奔月__chunk002,cross,0.928425
杨戴/铸剑__chunk002,蓝/孤独者__chunk001,cross,0.906437
杨戴/铸剑__chunk002,蓝/孤独者__chunk002,cross,0.891894
